seed_item_id,recommended_product_id,score
11519,11338,28
11519,10858,28
11519,79141,22
11519,332,20
11519,2809,20
71236,11338,28
71236,10858,28
71236,79141,22
71236,332,20
71236,2809,20
71299,11338,28
71299,10858,28
71299,79141,22
71299,332,20
71299,2809,20
7360,11338,28
7360,10858,28
7360,79141,22
7360,332,20
7360,2809,20
34502,11338,28
34502,10858,28
34502,79141,22
34502,332,20
34502,2809,20
34559,11338,28
34559,10858,28
34559,79141,22
34559,332,20
34559,2809,20
35106,11338,28
35106,10858,28
35106,79141,22
35106,332,20
35106,2809,20
31986,11338,28
31986,10858,28
31986,79141,22
31986,332,20
31986,2809,20
164627,11338,28
164627,10858,28
164627,79141,22
164627,332,20
164627,2809,20
6249,11338,28
6249,10858,28
6249,79141,22
6249,332,20
6249,2809,20
11037,11338,28
11037,10858,28
11037,79141,22
11037,332,20
11037,2809,20
164241,11338,28
164241,10858,28
164241,79141,22
164241,332,20
164241,2809,20
35495,11338,28
35495,10858,28
35495,79141,22
35495,332,20
35495,2809,20
35397,11338,28
35397,10858,28
35397,79141,22
35397,332,20
35397,2809,20
8985,11338,28
8985,10858,28
8985,79141,22
8985,332,20
8985,2809,20
73628,11338,28
73628,10858,28
73628,79141,22
73628,332,20
73628,2809,20
83535,11338,28
83535,10858,28
83535,79141,22
83535,332,20
83535,2809,20
58677,11338,28
58677,10858,28
58677,79141,22
58677,332,20
58677,2809,20
58721,11338,28
58721,10858,28
58721,79141,22
58721,332,20
58721,2809,20
58739,11338,28
58739,10858,28
58739,79141,22
58739,332,20
58739,2809,20
14606,11338,28
14606,10858,28
14606,79141,22
14606,332,20
14606,2809,20
3750,11338,28
3750,10858,28
3750,79141,22
3750,332,20
3750,2809,20
30674,11338,28
30674,10858,28
30674,79141,22
30674,332,20
30674,2809,20
6450,11338,28
6450,10858,28
6450,79141,22
6450,332,20
6450,2809,20
169597,11338,28
169597,10858,28
169597,79141,22
169597,332,20
169597,2809,20
14683,11338,28
14683,10858,28
14683,79141,22
14683,332,20
14683,2809,20
63419,11338,28
63419,10858,28
63419,79141,22
63419,332,20
63419,2809,20
35879,11338,28
35879,10858,28
35879,79141,22
35879,332,20
35879,2809,20
84289,11338,28
84289,10858,28
84289,79141,22
84289,332,20
84289,2809,20
84091,11338,28
84091,10858,28
84091,79141,22
84091,332,20
84091,2809,20
62963,11338,28
62963,10858,28
62963,79141,22
62963,332,20
62963,2809,20
62726,11338,28
62726,10858,28
62726,79141,22
62726,332,20
62726,2809,20
378863,11338,28
378863,10858,28
378863,79141,22
378863,332,20
378863,2809,20
380235,11338,28
380235,10858,28
380235,79141,22
380235,332,20
380235,2809,20
380247,11338,28
380247,10858,28
380247,79141,22
380247,332,20
380247,2809,20
380074,11338,28
380074,10858,28
380074,79141,22
380074,332,20
380074,2809,20
6439,11338,28
6439,10858,28
6439,79141,22
6439,332,20
6439,2809,20
6445,11338,28
6445,10858,28
6445,79141,22
6445,332,20
6445,2809,20
37012,11338,28
37012,10858,28
37012,79141,22
37012,332,20
37012,2809,20
36963,11338,28
36963,10858,28
36963,79141,22
36963,332,20
36963,2809,20
90575,11338,28
90575,10858,28
90575,79141,22
90575,332,20
90575,2809,20
90497,11338,28
90497,10858,28
90497,79141,22
90497,332,20
90497,2809,20
32486,11338,28
32486,10858,28
32486,79141,22
32486,332,20
32486,2809,20
32581,11338,28
32581,10858,28
32581,79141,22
32581,332,20
32581,2809,20
35415,11338,28
35415,10858,28
35415,79141,22
35415,332,20
35415,2809,20
374874,11338,28
374874,10858,28
374874,79141,22
374874,332,20
374874,2809,20
7300,11338,28
7300,10858,28
7300,79141,22
7300,332,20
7300,2809,20
3001,11338,28
3001,10858,28
3001,79141,22
3001,332,20
3001,2809,20
36643,11338,28
36643,10858,28
36643,79141,22
36643,332,20
36643,2809,20
375783,11338,28
375783,10858,28
375783,79141,22
375783,332,20
375783,2809,20
10540,11338,28
10540,10858,28
10540,79141,22
10540,332,20
10540,2809,20
14890,11338,28
14890,10858,28
14890,79141,22
14890,332,20
14890,2809,20
14891,11338,28
14891,10858,28
14891,79141,22
14891,332,20
14891,2809,20
176006,11338,28
176006,10858,28
176006,79141,22
176006,332,20
176006,2809,20
375888,11338,28
375888,10858,28
375888,79141,22
375888,332,20
375888,2809,20
30591,11338,28
30591,10858,28
30591,79141,22
30591,332,20
30591,2809,20
30420,11338,28
30420,10858,28
30420,79141,22
30420,332,20
30420,2809,20
10013,11338,28
10013,10858,28
10013,79141,22
10013,332,20
10013,2809,20
68617,11338,28
68617,10858,28
68617,79141,22
68617,332,20
68617,2809,20
6822,11338,28
6822,10858,28
6822,79141,22
6822,332,20
6822,2809,20
6967,11338,28
6967,10858,28
6967,79141,22
6967,332,20
6967,2809,20
6860,11338,28
6860,10858,28
6860,79141,22
6860,332,20
6860,2809,20
7033,11338,28
7033,10858,28
7033,79141,22
7033,332,20
7033,2809,20
85515,11338,28
85515,10858,28
85515,79141,22
85515,332,20
85515,2809,20
7225,11338,28
7225,10858,28
7225,79141,22
7225,332,20
7225,2809,20
380970,11338,28
380970,10858,28
380970,79141,22
380970,332,20
380970,2809,20
68393,11338,28
68393,10858,28
68393,79141,22
68393,332,20
68393,2809,20
90363,11338,28
90363,10858,28
90363,79141,22
90363,332,20
90363,2809,20
90411,11338,28
90411,10858,28
90411,79141,22
90411,332,20
90411,2809,20
3227,11338,28
3227,10858,28
3227,79141,22
3227,332,20
3227,2809,20
375650,11338,28
375650,10858,28
375650,79141,22
375650,332,20
375650,2809,20
375088,11338,28
375088,10858,28
375088,79141,22
375088,332,20
375088,2809,20
177170,11338,28
177170,10858,28
177170,79141,22
177170,332,20
177170,2809,20
36358,11338,28
36358,10858,28
36358,79141,22
36358,332,20
36358,2809,20
3113,11338,28
3113,10858,28
3113,79141,22
3113,332,20
3113,2809,20
89716,11338,28
89716,10858,28
89716,79141,22
89716,332,20
89716,2809,20
89783,11338,28
89783,10858,28
89783,79141,22
89783,332,20
89783,2809,20
6915,11338,28
6915,10858,28
6915,79141,22
6915,332,20
6915,2809,20
35915,11338,28
35915,10858,28
35915,79141,22
35915,332,20
35915,2809,20
69765,11338,28
69765,10858,28
69765,79141,22
69765,332,20
69765,2809,20
6957,11338,28
6957,10858,28
6957,79141,22
6957,332,20
6957,2809,20
9992,11338,28
9992,10858,28
9992,79141,22
9992,332,20
9992,2809,20
4913,11338,28
4913,10858,28
4913,79141,22
4913,332,20
4913,2809,20
33475,11338,28
33475,10858,28
33475,79141,22
33475,332,20
33475,2809,20
33228,11338,28
33228,10858,28
33228,79141,22
33228,332,20
33228,2809,20
76805,11338,28
76805,10858,28
76805,79141,22
76805,332,20
76805,2809,20
8735,11338,28
8735,10858,28
8735,79141,22
8735,332,20
8735,2809,20
80334,11338,28
80334,10858,28
80334,79141,22
80334,332,20
80334,2809,20
25274,11338,28
25274,10858,28
25274,79141,22
25274,332,20
25274,2809,20
8089,11338,28
8089,10858,28
8089,79141,22
8089,332,20
8089,2809,20
13326,11338,28
13326,10858,28
13326,79141,22
13326,332,20
13326,2809,20
129736,11338,28
129736,10858,28
129736,79141,22
129736,332,20
129736,2809,20
24566,11338,28
24566,10858,28
24566,79141,22
24566,332,20
24566,2809,20
331,11338,28
331,10858,28
331,79141,22
331,332,20
331,2809,20
24546,11338,28
24546,10858,28
24546,79141,22
24546,332,20
24546,2809,20
8309,11338,28
8309,10858,28
8309,79141,22
8309,332,20
8309,2809,20
24796,11338,28
24796,10858,28
24796,79141,22
24796,332,20
24796,2809,20
7879,11338,28
7879,10858,28
7879,79141,22
7879,332,20
7879,2809,20
48744,11338,28
48744,10858,28
48744,79141,22
48744,332,20
48744,2809,20
48759,11338,28
48759,10858,28
48759,79141,22
48759,332,20
48759,2809,20
48359,11338,28
48359,10858,28
48359,79141,22
48359,332,20
48359,2809,20
136228,11338,28
136228,10858,28
136228,79141,22
136228,332,20
136228,2809,20
135445,11338,28
135445,10858,28
135445,79141,22
135445,332,20
135445,2809,20
7826,11338,28
7826,10858,28
7826,79141,22
7826,332,20
7826,2809,20
7481,11338,28
7481,10858,28
7481,79141,22
7481,332,20
7481,2809,20
78214,11338,28
78214,10858,28
78214,79141,22
78214,332,20
78214,2809,20
47395,11338,28
47395,10858,28
47395,79141,22
47395,332,20
47395,2809,20
47283,11338,28
47283,10858,28
47283,79141,22
47283,332,20
47283,2809,20
13431,11338,28
13431,10858,28
13431,79141,22
13431,332,20
13431,2809,20
581,11338,28
581,10858,28
581,79141,22
581,332,20
581,2809,20
25043,11338,28
25043,10858,28
25043,79141,22
25043,332,20
25043,2809,20
46189,11338,28
46189,10858,28
46189,79141,22
46189,332,20
46189,2809,20
13751,11338,28
13751,10858,28
13751,79141,22
13751,332,20
13751,2809,20
376970,11338,28
376970,10858,28
376970,79141,22
376970,332,20
376970,2809,20
68374,11338,28
68374,10858,28
68374,79141,22
68374,332,20
68374,2809,20
3469,11338,28
3469,10858,28
3469,79141,22
3469,332,20
3469,2809,20
14834,11338,28
14834,10858,28
14834,79141,22
14834,332,20
14834,2809,20
69036,11338,28
69036,10858,28
69036,79141,22
69036,332,20
69036,2809,20
3210,11338,28
3210,10858,28
3210,79141,22
3210,332,20
3210,2809,20
36110,11338,28
36110,10858,28
36110,79141,22
36110,332,20
36110,2809,20
35997,11338,28
35997,10858,28
35997,79141,22
35997,332,20
35997,2809,20
3008,11338,28
3008,10858,28
3008,79141,22
3008,332,20
3008,2809,20
2148,11338,28
2148,10858,28
2148,79141,22
2148,332,20
2148,2809,20
380081,11338,28
380081,10858,28
380081,79141,22
380081,332,20
380081,2809,20
7132,11338,28
7132,10858,28
7132,79141,22
7132,332,20
7132,2809,20
9571,11338,28
9571,10858,28
9571,79141,22
9571,332,20
9571,2809,20
9873,11338,28
9873,10858,28
9873,79141,22
9873,332,20
9873,2809,20
9695,11338,28
9695,10858,28
9695,79141,22
9695,332,20
9695,2809,20
9752,11338,28
9752,10858,28
9752,79141,22
9752,332,20
9752,2809,20
9758,11338,28
9758,10858,28
9758,79141,22
9758,332,20
9758,2809,20
36562,11338,28
36562,10858,28
36562,79141,22
36562,332,20
36562,2809,20
30592,11338,28
30592,10858,28
30592,79141,22
30592,332,20
30592,2809,20
30350,11338,28
30350,10858,28
30350,79141,22
30350,332,20
30350,2809,20
20886,11338,28
20886,10858,28
20886,79141,22
20886,332,20
20886,2809,20
9999,11338,28
9999,10858,28
9999,79141,22
9999,332,20
9999,2809,20
6666,11338,28
6666,10858,28
6666,79141,22
6666,332,20
6666,2809,20
10036,11338,28
10036,10858,28
10036,79141,22
10036,332,20
10036,2809,20
9832,11338,28
9832,10858,28
9832,79141,22
9832,332,20
9832,2809,20
6829,11338,28
6829,10858,28
6829,79141,22
6829,332,20
6829,2809,20
6870,11338,28
6870,10858,28
6870,79141,22
6870,332,20
6870,2809,20
69992,11338,28
69992,10858,28
69992,79141,22
69992,332,20
69992,2809,20
704,11338,28
704,10858,28
704,79141,22
704,332,20
704,2809,20
711,11338,28
711,10858,28
711,79141,22
711,332,20
711,2809,20
30117,11338,28
30117,10858,28
30117,79141,22
30117,332,20
30117,2809,20
9672,11338,28
9672,10858,28
9672,79141,22
9672,332,20
9672,2809,20
86630,11338,28
86630,10858,28
86630,79141,22
86630,332,20
86630,2809,20
7104,11338,28
7104,10858,28
7104,79141,22
7104,332,20
7104,2809,20
199688,11338,28
199688,10858,28
199688,79141,22
199688,332,20
199688,2809,20
171661,11338,28
171661,10858,28
171661,79141,22
171661,332,20
171661,2809,20
36613,11338,28
36613,10858,28
36613,79141,22
36613,332,20
36613,2809,20
375755,11338,28
375755,10858,28
375755,79141,22
375755,332,20
375755,2809,20
14851,11338,28
14851,10858,28
14851,79141,22
14851,332,20
14851,2809,20
36507,11338,28
36507,10858,28
36507,79141,22
36507,332,20
36507,2809,20
36518,11338,28
36518,10858,28
36518,79141,22
36518,332,20
36518,2809,20
14894,11338,28
14894,10858,28
14894,79141,22
14894,332,20
14894,2809,20
14895,11338,28
14895,10858,28
14895,79141,22
14895,332,20
14895,2809,20
3284,11338,28
3284,10858,28
3284,79141,22
3284,332,20
3284,2809,20
14912,11338,28
14912,10858,28
14912,79141,22
14912,332,20
14912,2809,20
32464,11338,28
32464,10858,28
32464,79141,22
32464,332,20
32464,2809,20
32230,11338,28
32230,10858,28
32230,79141,22
32230,332,20
32230,2809,20
32327,11338,28
32327,10858,28
32327,79141,22
32327,332,20
32327,2809,20
1648,11338,28
1648,10858,28
1648,79141,22
1648,332,20
1648,2809,20
3407,11338,28
3407,10858,28
3407,79141,22
3407,332,20
3407,2809,20
67996,11338,28
67996,10858,28
67996,79141,22
67996,332,20
67996,2809,20
67727,11338,28
67727,10858,28
67727,79141,22
67727,332,20
67727,2809,20
10296,11338,28
10296,10858,28
10296,79141,22
10296,332,20
10296,2809,20
66520,11338,28
66520,10858,28
66520,79141,22
66520,332,20
66520,2809,20
66753,11338,28
66753,10858,28
66753,79141,22
66753,332,20
66753,2809,20
10578,11338,28
10578,10858,28
10578,79141,22
10578,332,20
10578,2809,20
10452,11338,28
10452,10858,28
10452,79141,22
10452,332,20
10452,2809,20
85792,11338,28
85792,10858,28
85792,79141,22
85792,332,20
85792,2809,20
19802,11338,28
19802,10858,28
19802,79141,22
19802,332,20
19802,2809,20
3253,11338,28
3253,10858,28
3253,79141,22
3253,332,20
3253,2809,20
35889,11338,28
35889,10858,28
35889,79141,22
35889,332,20
35889,2809,20
16534,11338,28
16534,10858,28
16534,79141,22
16534,332,20
16534,2809,20
374781,11338,28
374781,10858,28
374781,79141,22
374781,332,20
374781,2809,20
9315,11338,28
9315,10858,28
9315,79141,22
9315,332,20
9315,2809,20
9510,11338,28
9510,10858,28
9510,79141,22
9510,332,20
9510,2809,20
29724,11338,28
29724,10858,28
29724,79141,22
29724,332,20
29724,2809,20
21575,11338,28
21575,10858,28
21575,79141,22
21575,332,20
21575,2809,20
7393,11338,28
7393,10858,28
7393,79141,22
7393,332,20
7393,2809,20
9291,11338,28
9291,10858,28
9291,79141,22
9291,332,20
9291,2809,20
62496,11338,28
62496,10858,28
62496,79141,22
62496,332,20
62496,2809,20
38354,11338,28
38354,10858,28
38354,79141,22
38354,332,20
38354,2809,20
37901,11338,28
37901,10858,28
37901,79141,22
37901,332,20
37901,2809,20
90774,11338,28
90774,10858,28
90774,79141,22
90774,332,20
90774,2809,20
90877,11338,28
90877,10858,28
90877,79141,22
90877,332,20
90877,2809,20
90884,11338,28
90884,10858,28
90884,79141,22
90884,332,20
90884,2809,20
64897,11338,28
64897,10858,28
64897,79141,22
64897,332,20
64897,2809,20
379857,11338,28
379857,10858,28
379857,79141,22
379857,332,20
379857,2809,20
770,11338,28
770,10858,28
770,79141,22
770,332,20
770,2809,20
783,11338,28
783,10858,28
783,79141,22
783,332,20
783,2809,20
10598,11338,28
10598,10858,28
10598,79141,22
10598,332,20
10598,2809,20
10607,11338,28
10607,10858,28
10607,79141,22
10607,332,20
10607,2809,20
36809,11338,28
36809,10858,28
36809,79141,22
36809,332,20
36809,2809,20
14796,11338,28
14796,10858,28
14796,79141,22
14796,332,20
14796,2809,20
3567,11338,28
3567,10858,28
3567,79141,22
3567,332,20
3567,2809,20
169683,11338,28
169683,10858,28
169683,79141,22
169683,332,20
169683,2809,20
64094,11338,28
64094,10858,28
64094,79141,22
64094,332,20
64094,2809,20
63667,11338,28
63667,10858,28
63667,79141,22
63667,332,20
63667,2809,20
6436,11338,28
6436,10858,28
6436,79141,22
6436,332,20
6436,2809,20
35655,11338,28
35655,10858,28
35655,79141,22
35655,332,20
35655,2809,20
35626,11338,28
35626,10858,28
35626,79141,22
35626,332,20
35626,2809,20
70219,11338,28
70219,10858,28
70219,79141,22
70219,332,20
70219,2809,20
70223,11338,28
70223,10858,28
70223,79141,22
70223,332,20
70223,2809,20
9587,11338,28
9587,10858,28
9587,79141,22
9587,332,20
9587,2809,20
21812,11338,28
21812,10858,28
21812,79141,22
21812,332,20
21812,2809,20
30165,11338,28
30165,10858,28
30165,79141,22
30165,332,20
30165,2809,20
607,11338,28
607,10858,28
607,79141,22
607,332,20
607,2809,20
619,11338,28
619,10858,28
619,79141,22
619,332,20
619,2809,20
2057,11338,28
2057,10858,28
2057,79141,22
2057,332,20
2057,2809,20
58848,11338,28
58848,10858,28
58848,79141,22
58848,332,20
58848,2809,20
58637,11338,28
58637,10858,28
58637,79141,22
58637,332,20
58637,2809,20
30859,11338,28
30859,10858,28
30859,79141,22
30859,332,20
30859,2809,20
3836,11338,28
3836,10858,28
3836,79141,22
3836,332,20
3836,2809,20
14614,11338,28
14614,10858,28
14614,79141,22
14614,332,20
14614,2809,20
20420,11338,28
20420,10858,28
20420,79141,22
20420,332,20
20420,2809,20
20458,11338,28
20458,10858,28
20458,79141,22
20458,332,20
20458,2809,20
30732,11338,28
30732,10858,28
30732,79141,22
30732,332,20
30732,2809,20
30626,11338,28
30626,10858,28
30626,79141,22
30626,332,20
30626,2809,20
6287,11338,28
6287,10858,28
6287,79141,22
6287,332,20
6287,2809,20
104826,11338,28
104826,10858,28
104826,79141,22
104826,332,20
104826,2809,20
103388,11338,28
103388,10858,28
103388,79141,22
103388,332,20
103388,2809,20
6345,11338,28
6345,10858,28
6345,79141,22
6345,332,20
6345,2809,20
32138,11338,28
32138,10858,28
32138,79141,22
32138,332,20
32138,2809,20
32083,11338,28
32083,10858,28
32083,79141,22
32083,332,20
32083,2809,20
11559,11338,28
11559,10858,28
11559,79141,22
11559,332,20
11559,2809,20
20022,11338,28
20022,10858,28
20022,79141,22
20022,332,20
20022,2809,20
10978,11338,28
10978,10858,28
10978,79141,22
10978,332,20
10978,2809,20
105612,11338,28
105612,10858,28
105612,79141,22
105612,332,20
105612,2809,20
59965,11338,28
59965,10858,28
59965,79141,22
59965,332,20
59965,2809,20
39685,11338,28
39685,10858,28
39685,79141,22
39685,332,20
39685,2809,20
2745,11338,28
2745,10858,28
2745,79141,22
2745,332,20
2745,2809,20
35520,11338,28
35520,10858,28
35520,79141,22
35520,332,20
35520,2809,20
16486,11338,28
16486,10858,28
16486,79141,22
16486,332,20
16486,2809,20
35404,11338,28
35404,10858,28
35404,79141,22
35404,332,20
35404,2809,20
7398,11338,28
7398,10858,28
7398,79141,22
7398,332,20
7398,2809,20
82842,11338,28
82842,10858,28
82842,79141,22
82842,332,20
82842,2809,20
9100,11338,28
9100,10858,28
9100,79141,22
9100,332,20
9100,2809,20
9322,11338,28
9322,10858,28
9322,79141,22
9322,332,20
9322,2809,20
9338,11338,28
9338,10858,28
9338,79141,22
9338,332,20
9338,2809,20
83190,11338,28
83190,10858,28
83190,79141,22
83190,332,20
83190,2809,20
58313,11338,28
58313,10858,28
58313,79141,22
58313,332,20
58313,2809,20
32870,11338,28
32870,10858,28
32870,79141,22
32870,332,20
32870,2809,20
72214,11338,28
72214,10858,28
72214,79141,22
72214,332,20
72214,2809,20
7170,11338,28
7170,10858,28
7170,79141,22
7170,332,20
7170,2809,20
2723,11338,28
2723,10858,28
2723,79141,22
2723,332,20
2723,2809,20
34818,11338,28
34818,10858,28
34818,79141,22
34818,332,20
34818,2809,20
17458,11338,28
17458,10858,28
17458,79141,22
17458,332,20
17458,2809,20
34573,11338,28
34573,10858,28
34573,79141,22
34573,332,20
34573,2809,20
33043,11338,28
33043,10858,28
33043,79141,22
33043,332,20
33043,2809,20
2128,11338,28
2128,10858,28
2128,79141,22
2128,332,20
2128,2809,20
2329,11338,28
2329,10858,28
2329,79141,22
2329,332,20
2329,2809,20
160830,11338,28
160830,10858,28
160830,79141,22
160830,332,20
160830,2809,20
160863,11338,28
160863,10858,28
160863,79141,22
160863,332,20
160863,2809,20
14189,11338,28
14189,10858,28
14189,79141,22
14189,332,20
14189,2809,20
40210,11338,28
40210,10858,28
40210,79141,22
40210,332,20
40210,2809,20
11542,11338,28
11542,10858,28
11542,79141,22
11542,332,20
11542,2809,20
31030,11338,28
31030,10858,28
31030,79141,22
31030,332,20
31030,2809,20
20313,11338,28
20313,10858,28
20313,79141,22
20313,332,20
20313,2809,20
58095,11338,28
58095,10858,28
58095,79141,22
58095,332,20
58095,2809,20
58152,11338,28
58152,10858,28
58152,79141,22
58152,332,20
58152,2809,20
5830,11338,28
5830,10858,28
5830,79141,22
5830,332,20
5830,2809,20
57904,11338,28
57904,10858,28
57904,79141,22
57904,332,20
57904,2809,20
57917,11338,28
57917,10858,28
57917,79141,22
57917,332,20
57917,2809,20
57788,11338,28
57788,10858,28
57788,79141,22
57788,332,20
57788,2809,20
57504,11338,28
57504,10858,28
57504,79141,22
57504,332,20
57504,2809,20
14113,11338,28
14113,10858,28
14113,79141,22
14113,332,20
14113,2809,20
14165,11338,28
14165,10858,28
14165,79141,22
14165,332,20
14165,2809,20
4158,11338,28
4158,10858,28
4158,79141,22
4158,332,20
4158,2809,20
4165,11338,28
4165,10858,28
4165,79141,22
4165,332,20
4165,2809,20
1193,11338,28
1193,10858,28
1193,79141,22
1193,332,20
1193,2809,20
118620,11338,28
118620,10858,28
118620,79141,22
118620,332,20
118620,2809,20
58464,11338,28
58464,10858,28
58464,79141,22
58464,332,20
58464,2809,20
55316,11338,28
55316,10858,28
